fid,hechos_id,latitud,mes_largo,sievi_clas,hipotesis_,medio_cono,smuertos,depto_hech,lugaro,tvictimas,longitud,fecha_hech,municipio_,slesionado,cid
7054,24513093,6.24094426,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,2,-75.55916698,2019-03-22,MEDELLÍN (CT),2,7054
7055,24513124,6.21738218,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58582694,2019-03-15,MEDELLÍN (CT),1,7055
7056,24513548,5.004557,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CUNDINAMARCA,Via Nacional - Paso Urbano,1,-74.004742,2019-03-29,ZIPAQUIRÁ,1,7056
7057,24513704,10.910988,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ATLÁNTICO,Via Nacional - Paso Urbano,1,-74.772153,2019-03-28,SOLEDAD,1,7057
7058,24513774,6.24619219,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.59748074,2019-03-02,MEDELLÍN (CT),1,7058
7059,24514342,6.26685355,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.55998012,2019-03-30,MEDELLÍN (CT),1,7059
7060,24514387,4.2051959,Abril,-,-,POLICIA DE TRANSITO URBANO,0,TOLIMA,Via urbana,1,-74.62796473,2019-04-02,MELGAR,1,7060
7061,24514417,4.17052325,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,2,VALLE,Via Nacional - Paso Urbano,2,-76.16680981,2019-03-24,ANDALUCÍA,0,7061
7062,24514463,4.92889553,Abril,CHOQUE,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO URBANO,0,CUNDINAMARCA,Vias Rurales,1,-73.83490873,2019-04-02,GUATAVITA,1,7062
7063,24514544,4.75617925,Abril,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,1,CUNDINAMARCA,Via Nacional,1,-74.15280602,2019-04-02,COTA,0,7063
7064,24514632,7.89788538,Abril,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POLICIA DE TRANSITO URBANO,0,NORTE DE SANTANDER,Via urbana,1,-72.50109593,2019-04-02,CÚCUTA (CT),1,7064
7065,24514750,7.94419554,Marzo,ATROPELLO,"EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS
",POLICIA DE TRANSITO RURAL,0,NORTE DE SANTANDER,Via Nacional - Paso Urbano,3,-72.60291258,2019-03-30,EL ZULIA,3,7065
7066,24514760,4.32518339,Abril,CHOQUE,ADELANTAR CERRANDO,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Vias Rurales,1,-74.41926739,2019-04-02,FUSAGASUGÁ,1,7066
7067,24514865,7.74341805,Abril,CHOQUE,EXCESO DE VELOCIDAD,POLICIA DE TRANSITO RURAL,1,ANTIOQUIA,Via Nacional,5,-76.66305076,2019-04-02,CAREPA,4,7067
7068,24514877,6.56815734,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via Nacional,1,-73.14289674,2019-03-23,SAN GIL,1,7068
7069,24514919,4.1342842,Marzo,-,-,POR DENUNCIA,0,META,Via urbana,1,-73.61898205,2019-03-30,VILLAVICENCIO (CT),1,7069
7070,24514983,4.62246245,Marzo,-,-,POR DENUNCIA,0,CUNDINAMARCA,Via urbana,1,-74.15037716,2019-03-26,BOGOTÁ D.C. (CT),1,7070
7071,24515025,7.08390628,Marzo,ATROPELLO,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO URBANO,0,ARAUCA,Via urbana,3,-70.76083577,2019-03-30,ARAUCA (CT),3,7071
7072,24515034,6.19665774,Abril,VOLCAMIENTO,SUPERFICIE LISA,POR INFORMACION POLICIVA,0,ANTIOQUIA,Via urbana,2,-75.55848539,2019-04-02,MEDELLÍN (CT),2,7072
7073,24515135,10.19643541,Abril,ATROPELLO,CRUZAR SIN OBSERVAR,POLICIA DE TRANSITO RURAL,0,BOLÍVAR,Via Nacional,1,-74.96110898,2019-04-02,CALAMAR,1,7073
7074,24515142,4.11008491,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,VALLE,Vias Rurales,1,-76.03053146,2019-03-25,BUGALAGRANDE,0,7074
7075,24515241,0.83000029,Marzo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR DENUNCIA,0,NARIÑO,Via Nacional - Paso Urbano,1,-77.63067421,2019-03-22,IPIALES,1,7075
7076,24515243,4.2653166,Abril,VOLCAMIENTO,OTRA.,POLICIA DE TRANSITO RURAL,1,TOLIMA,Via Nacional,1,-74.58411598,2019-04-02,MELGAR,0,7076
7077,24515250,4.21675327,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,2,-76.15191869,2019-03-21,BUGALAGRANDE,2,7077
7078,24515263,7.08475803,Marzo,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO URBANO,0,ARAUCA,Via urbana,1,-70.75899041,2019-03-30,ARAUCA (CT),1,7078
7079,24515376,10.44617912,Abril,CHOQUE,PASAR EL SEMÁFORO EN ROJO,POLICIA DE TRANSITO URBANO,0,CESAR,Via urbana,1,-73.25621118,2019-04-02,VALLEDUPAR (CT),1,7079
7080,24515476,4.21000449,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.15501668,2019-02-05,BUGALAGRANDE,1,7080
7081,24515672,3.3926466,Abril,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POLICIA DE TRANSITO RURAL,1,META,Via Nacional,1,-73.56282966,2019-04-02,FUENTE DE ORO,0,7081
7082,24515698,6.23830054,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.5724244,2019-03-20,MEDELLÍN (CT),1,7082
7083,24515707,4.32864869,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-75.82684704,2019-03-23,CAICEDONIA,1,7083
7084,24515764,4.81647887,Marzo,ATROPELLO,"EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS
",POR INFORMACION POLICIVA,0,RISARALDA,Via urbana,1,-75.69826535,2019-03-31,PEREIRA (CT),1,7084
7085,24515781,11.01348534,Marzo,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,ATLÁNTICO,Via Nacional - Paso Urbano,2,-74.84388393,2019-03-30,PUERTO COLOMBIA,2,7085
7086,24515809,4.44161984,Marzo,CHOQUE,GIRAR BRUSCAMENTE,POR FISCALIA / CRUCE SPOA-SIEDCO,0,TOLIMA,Via urbana,2,-75.17938634,2019-03-08,IBAGUÉ (CT),2,7086
7087,24515850,6.30004057,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.55178469,2019-02-10,MEDELLÍN (CT),1,7087
7088,24515886,4.33089844,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-75.82331225,2019-03-17,CAICEDONIA,1,7088
7089,24515903,6.16080982,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.60530788,2019-01-29,SABANETA,1,7089
7090,24515915,4.35833383,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,META,Vias Rurales,1,-71.9041761,2019-03-29,PUERTO GAITÁN,0,7090
7091,24516009,3.88488492,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,META,Via Nacional,1,-73.77188792,2019-03-31,GUAMAL,0,7091
7092,24516142,4.53177947,Abril,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,QUINDÍO,Via Nacional,1,-75.73076165,2019-04-03,ARMENIA (CT),1,7092
7093,24516169,4.55900048,Marzo,-,-,POR DENUNCIA,0,CUNDINAMARCA,Via urbana,1,-74.09777131,2019-03-31,BOGOTÁ D.C. (CT),1,7093
7094,24516397,1.43387712,Abril,CHOQUE,DEJAR O MOVILIZAR SEMOVIENTES EN LA VÍA,POLICIA DE TRANSITO RURAL,0,NARIÑO,Via Nacional,2,-77.28135861,2019-04-02,CHACHAGÜÍ,2,7094
7095,24516483,6.23989534,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.55093307,2019-02-04,MEDELLÍN (CT),1,7095
7096,24516493,4.14969642,Abril,-,-,POLICIA DE TRANSITO URBANO,1,TOLIMA,Via Nacional - Paso Urbano,1,-74.8930929,2019-04-03,ESPINAL,0,7096
7097,24516521,6.26094171,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.57042062,2019-03-20,MEDELLÍN (CT),1,7097
7098,24516586,6.24211187,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.54814924,2019-03-03,MEDELLÍN (CT),1,7098
7099,24516591,5.92996509,Marzo,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,SANTANDER,Via Nacional,2,-73.63940595,2019-03-28,BARBOSA,2,7099
7100,24516601,4.58971504,Abril,-,-,POR DENUNCIA,0,CUNDINAMARCA,Via urbana,1,-74.09157978,2019-04-03,BOGOTÁ D.C. (CT),1,7100
7101,24516604,6.26975812,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.57057873,2019-02-09,MEDELLÍN (CT),1,7101
7102,24516610,4.3433404,Abril,VOLCAMIENTO,OTRA.,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Via Nacional,1,-74.40488288,2019-04-03,FUSAGASUGÁ,1,7102
7103,24516639,3.45495739,Abril,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR INFORMACION POLICIVA,0,VALLE,Via urbana,1,-76.54863565,2019-04-02,CALI (CT),1,7103
7104,24516661,6.2702223,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58749478,2019-03-25,MEDELLÍN (CT),1,7104
7105,24516665,4.56554351,Marzo,-,-,POR DENUNCIA,0,QUINDÍO,Via urbana,1,-75.7493212,2019-03-23,MONTENEGRO,1,7105
7106,24516707,6.23209178,Marzo,-,-,POR INFORMACION FUERZAS MIL,0,ANTIOQUIA,Via urbana,1,-75.56783268,2019-03-13,MEDELLÍN (CT),1,7106
7107,24516712,6.2904134,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.55627246,2019-01-29,MEDELLÍN (CT),1,7107
7108,24516830,6.3054621,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.56667836,2019-01-05,MEDELLÍN (CT),1,7108
7109,24516891,6.18229768,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.59698093,2019-03-28,ITAGUI,1,7109
7110,24516942,4.51166337,Marzo,CHOQUE,"EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS
",POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Vias Rurales,3,-74.60449217,2019-03-31,APULO,3,7110
7111,24516977,5.04638668,Marzo,-,-,POR DENUNCIA,0,CALDAS,Via urbana,1,-75.51457158,2019-03-26,VILLAMARÍA,1,7111
7112,24517017,5.52806874,Marzo,ATROPELLO,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOYACÁ,Via urbana,2,-73.36354653,2019-03-21,TUNJA (CT),2,7112
7113,24517063,2.1939429,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-75.6238443,2019-03-24,GARZÓN,1,7113
7114,24517385,5.51528324,Marzo,CHOQUE,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOYACÁ,Via urbana,1,-73.37074826,2019-03-28,TUNJA (CT),1,7114
7115,24517465,9.30097305,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SUCRE,Via urbana,2,-75.39989849,2019-03-24,SINCELEJO (CT),2,7115
7116,24517522,5.5869093,Marzo,CHOQUE,HUECOS,POLICIA DE TRANSITO URBANO,0,ANTIOQUIA,Vias Rurales,1,-75.63076961,2019-03-29,VALPARAÍSO,1,7116
7117,24517601,4.54524009,Marzo,-,-,POR DENUNCIA,0,CUNDINAMARCA,Via urbana,1,-74.14408054,2019-03-26,BOGOTÁ D.C. (CT),1,7117
7118,24517644,6.11694334,Marzo,VOLCAMIENTO,EXCESO DE VELOCIDAD,POLICIA DE TRANSITO RURAL,0,ANTIOQUIA,Via Nacional - Paso Urbano,2,-75.62991852,2019-03-31,LA ESTRELLA,2,7118
7119,24517747,6.1170833,Abril,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,ANTIOQUIA,Via Nacional - Paso Urbano,1,-75.63003116,2019-04-02,LA ESTRELLA,1,7119
7120,24517892,10.93360578,Marzo,ATROPELLO,EXCESO DE VELOCIDAD,POLICIA DE TRANSITO URBANO,0,ATLÁNTICO,Via urbana,1,-74.81156474,2019-03-30,BARRANQUILLA (CT),1,7120
7121,24517901,10.99129532,Marzo,CHOQUE,OTRA.,POLICIA DE TRANSITO URBANO,0,ATLÁNTICO,Via urbana,2,-74.80446225,2019-03-29,BARRANQUILLA (CT),2,7121
7122,24518070,4.93984114,Abril,VOLCAMIENTO,OTRA.,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Vias Rurales,2,-73.82789395,2019-04-02,GUATAVITA,2,7122
7123,24518107,4.583417,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CUNDINAMARCA,Via urbana,1,-74.092194,2019-02-14,BOGOTÁ D.C. (CT),1,7123
7124,24518117,7.69280082,Marzo,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POR FISCALIA / CRUCE SPOA-SIEDCO,2,ANTIOQUIA,Vias Rurales,2,-74.89640998,2019-03-30,CAUCASIA,0,7124
7125,24518209,4.144419,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,TOLIMA,Vias Rurales,1,-74.737856,2019-04-01,CARMEN DE APICALÁ,0,7125
7126,24518210,0.328169,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,PUTUMAYO,Via Nacional,1,-76.91331,2019-03-10,SAN MIGUEL,0,7126
7127,24518241,3.42027361,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.53547108,2019-03-24,CALI (CT),1,7127
7128,24518391,5.034101,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CUNDINAMARCA,Via urbana,1,-73.99489,2019-03-31,ZIPAQUIRÁ,1,7128
7129,24518487,4.53186847,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,QUINDÍO,Via urbana,1,-75.69172031,2019-03-30,ARMENIA (CT),0,7129
7130,24518499,4.79708629,Abril,CHOQUE,IMPERICIA EN EL MANEJO,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,2,-75.73533123,2019-04-01,PEREIRA (CT),2,7130
7131,24518536,4.8165644,Abril,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via Nacional - Paso Urbano,1,-75.6865575,2019-04-01,PEREIRA (CT),1,7131
7132,24518540,4.81856368,Abril,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.69802623,2019-04-02,PEREIRA (CT),1,7132
7133,24518545,4.8020299,Abril,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.73332554,2019-04-01,PEREIRA (CT),1,7133
7134,24518769,3.48217559,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.48493537,2019-04-02,CALI (CT),1,7134
7135,24518962,6.986081,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Vias Rurales,1,-76.796847,2019-03-30,MURINDÓ,1,7135
7136,24519708,3.41608,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.527844,2019-04-02,CALI (CT),1,7136
7137,24520511,4.21157876,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.31868939,2019-03-18,TRUJILLO,1,7137
7138,24520978,10.36713408,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOLÍVAR,Via Nacional,1,-75.45167226,2019-03-27,TURBACO,1,7138
7139,24520982,6.559074,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.139472,2019-03-30,SAN GIL,1,7139
7140,24521017,10.40668668,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOLÍVAR,Via urbana,1,-75.45695746,2019-03-24,CARTAGENA (CT),1,7140
7141,24521153,4.53638187,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,QUINDÍO,Via urbana,1,-75.67418939,2019-02-19,ARMENIA (CT),1,7141
7142,24521362,3.42730476,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.53337979,2019-02-22,CALI (CT),1,7142
7143,24521415,7.12343286,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.12667331,2019-03-13,BUCARAMANGA (CT),1,7143
7144,24521498,8.88007391,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,CÓRDOBA,Via urbana,1,-75.79257288,2019-03-30,CERETÉ,0,7144
7145,24521656,11.25031052,Abril,CAIDA OCUPANTE,DESCENDER O SUBIR DEL VEHÍCULO EN MARCHA,POLICIA DE TRANSITO URBANO,1,MAGDALENA,Via Nacional - Paso Urbano,1,-74.21226837,2019-04-04,SANTA MARTA (CT),0,7145
7146,24521682,5.78914159,Abril,ATROPELLO,OTRA.,POLICIA DE TRANSITO RURAL,0,BOYACÁ,Via Nacional,1,-73.06380039,2019-04-03,DUITAMA,1,7146
7147,24521808,5.75141681,Abril,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POLICIA DE TRANSITO RURAL,1,ANTIOQUIA,Vias Rurales,1,-75.61066244,2019-04-03,LA PINTADA,0,7147
7148,24521947,3.2378604,Abril,ATROPELLO,TRANSITAR POR LA CALZADA,POLICIA DE TRANSITO RURAL,1,VALLE,Via Nacional,1,-76.51639222,2019-04-02,JAMUNDÍ,0,7148
7149,24522051,1.21672727,Marzo,CHOQUE,OTRA.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.2895989,2019-03-28,PASTO (CT),1,7149
7150,24522080,6.31108128,Abril,VOLCAMIENTO,FALLAS EN LAS LLANTAS,POLICIA DE TRANSITO URBANO,0,ANTIOQUIA,Vias Rurales,3,-75.85219254,2019-04-03,ANZA,3,7150
7151,24522098,3.64611446,Abril,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,1,TOLIMA,Via Nacional,1,-75.09005812,2019-04-03,NATAGAIMA,0,7151
7152,24522107,1.2345515,Marzo,CHOQUE,ADELANTAR POR LA DERECHA.,AGENTES DE TRANSITO,0,NARIÑO,Via Nacional - Paso Urbano,1,-77.2993554,2019-03-30,PASTO (CT),1,7152
7153,24522313,4.0541095,Abril,CHOQUE,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO RURAL,1,VALLE,Via Nacional,2,-76.20163507,2019-04-03,TULUÁ,1,7153
7154,24522374,1.20499489,Marzo,CHOQUE,NO RESPETAR PRELACIÓN.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.25802255,2019-03-30,PASTO (CT),1,7154
7155,24522390,7.9017111,Abril,CHOQUE,GIRAR BRUSCAMENTE,POLICIA DE TRANSITO URBANO,0,NORTE DE SANTANDER,Via urbana,2,-72.52796093,2019-04-03,CÚCUTA (CT),2,7155
7156,24522463,1.20558484,Marzo,CHOQUE,"EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS
",AGENTES DE TRANSITO,0,NARIÑO,Via urbana,3,-77.2529049,2019-03-30,PASTO (CT),3,7156
7157,24522474,10.38554182,Marzo,-,-,AGENTES DE TRANSITO,1,BOLÍVAR,Via urbana,2,-75.4908198,2019-03-10,CARTAGENA (CT),1,7157
7158,24522485,6.29681553,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,ANTIOQUIA,Via urbana,1,-75.56102689,2019-04-03,MEDELLÍN (CT),0,7158
7159,24522492,3.49370381,Abril,CHOQUE,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO RURAL,0,VALLE,Via Nacional - Paso Urbano,1,-76.47599848,2019-04-03,PALMIRA,1,7159
7160,24522501,6.2224879,Abril,CHOQUE,SUPERFICIE HÚMEDA,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,2,-75.58122438,2019-04-03,MEDELLÍN (CT),2,7160
7161,24522504,5.86020501,Abril,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POLICIA DE TRANSITO RURAL,0,ANTIOQUIA,Vias Rurales,1,-75.55851608,2019-04-03,SANTA BÁRBARA,1,7161
7162,24522543,1.19333788,Marzo,CHOQUE,EMBRIAGUEZ APARENTE,AGENTES DE TRANSITO,1,NARIÑO,Via urbana,1,-77.27472467,2019-03-31,PASTO (CT),0,7162
7163,24522678,4.81065762,Abril,OTRO,SUPERFICIE LISA,POR INFORMACION POLICIVA,0,RISARALDA,Via urbana,1,-75.68873009,2019-04-03,PEREIRA (CT),1,7163
7164,24522735,9.32347596,Abril,-,-,POR INFORMACION POLICIVA,0,SUCRE,Via Nacional - Paso Urbano,2,-75.29465988,2019-04-03,COROZAL,2,7164
7165,24522736,1.23118879,Abril,ATROPELLO,CRUZAR SIN OBSERVAR,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.28920592,2019-04-01,PASTO (CT),1,7165
7166,24522756,1.20729035,Abril,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.27460933,2019-04-01,PASTO (CT),1,7166
7167,24522779,6.15325444,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Vias Rurales,1,-75.5745621,2019-04-02,ENVIGADO,1,7167
7168,24522824,6.25862185,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58586984,2019-02-06,MEDELLÍN (CT),1,7168
7169,24522845,1.20081693,Abril,ATROPELLO,CRUZAR EN ESTADO DE EMBRIAGUEZ,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.26612283,2019-04-01,PASTO (CT),1,7169
7170,24522899,1.20010362,Abril,CHOQUE,GIRAR BRUSCAMENTE,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.2817011,2019-04-02,PASTO (CT),2,7170
7171,24522908,10.39223239,Marzo,-,-,AGENTES DE TRANSITO,1,BOLÍVAR,Via urbana,1,-75.522148,2019-03-15,CARTAGENA (CT),0,7171
7172,24522945,5.54951966,Marzo,CHOQUE,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOYACÁ,Via urbana,1,-73.35366795,2019-03-31,TUNJA (CT),1,7172
7173,24522977,6.78929208,Abril,VOLCAMIENTO,"FALTA DE PRECAUCIÓN POR NIEBLA, LLUVIA O HUMO",POLICIA DE TRANSITO RURAL,0,ANTIOQUIA,Vias Rurales,1,-76.07095274,2019-04-03,CAÑASGORDAS,1,7173
7174,24522979,8.63656357,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,NORTE DE SANTANDER,Vias Rurales,1,-72.71118422,2019-02-14,TIBÚ,0,7174
7175,24523017,1.20198075,Abril,CHOQUE,GIRAR BRUSCAMENTE,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.2614987,2019-04-03,PASTO (CT),2,7175
7176,24523044,3.63436637,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,TOLIMA,Vias Rurales,1,-75.58824598,2019-01-24,CHAPARRAL,0,7176
7177,24523266,10.63877406,Abril,ATROPELLO,DEJAR O RECOGER PASAJEROS  EN SITIOS NO DEMARCADOS.,POLICIA DE TRANSITO RURAL,0,ATLÁNTICO,Via Nacional - Paso Urbano,1,-74.92441885,2019-04-01,SABANALARGA,1,7177
7178,24523391,6.97963626,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via Nacional,1,-73.04603768,2019-03-30,PIEDECUESTA,1,7178
7179,24523403,4.52474537,Abril,-,-,AGENTES DE TRANSITO,0,QUINDÍO,Via urbana,1,-75.68423158,2019-04-04,ARMENIA (CT),1,7179
7180,24523513,5.51509635,Marzo,-,-,POR DENUNCIA,0,BOYACÁ,Via urbana,1,-73.37076435,2019-03-28,TUNJA (CT),1,7180
7181,24523707,4.96562248,Abril,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,1,CUNDINAMARCA,Via Nacional - Paso Urbano,1,-73.9066436,2019-04-03,TOCANCIPÁ,0,7181
7182,24523768,2.92038102,Abril,-,-,POR DENUNCIA,0,HUILA,Via urbana,1,-75.28739214,2019-04-03,NEIVA (CT),1,7182
7183,24523784,4.75401923,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-75.91352236,2019-03-26,CARTAGO,1,7183
7184,24523884,4.73319304,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,2,-75.91670513,2019-03-21,CARTAGO,2,7184
7185,24523911,2.97455426,Marzo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POLICIA DE TRANSITO RURAL,0,HUILA,Via Nacional,3,-75.30804515,2019-03-29,NEIVA (CT),3,7185
7186,24523918,4.4179778,Abril,ATROPELLO,CRUZAR SIN OBSERVAR,POLICIA DE TRANSITO RURAL,1,CUNDINAMARCA,Via Nacional,1,-74.38978455,2019-04-02,SILVANIA,0,7186
7187,24523919,9.48988042,Abril,VOLCAMIENTO,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO RURAL,1,SUCRE,Via Nacional,1,-75.5148466,2019-04-04,SANTIAGO DE TOLÚ,0,7187
7188,24524019,4.83499534,Abril,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Vias Rurales,2,-74.08774635,2019-04-04,COTA,2,7188
7189,24524048,4.76039223,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-75.94677477,2019-03-18,CARTAGO,1,7189
7190,24524460,1.16056552,Abril,CHOQUE,GIRAR BRUSCAMENTE,POLICIA DE TRANSITO RURAL,0,NARIÑO,Via Nacional,1,-77.29682875,2019-04-04,PASTO (CT),1,7190
